,Name,StarSystemName,PosX,PosY,SpectralType,Luminosity,SubType,PrimarySlot
2865,,Quines,725.824,238.054,F,V,5,4
2866,,RWR Outpost #11,777.948,-1438.221,F,V,8,4
2867,,RWR Outpost #27,-753.184,444.833,F,V,1,4
2868,,RWR Outpost #4,1721.913,424.912,G,V,7,2
2869,,RWR Outpost #7,1629.669,-73.499,F,V,4,3
2870,,Raetia,575.214,245.55,K,V,9,1
2871,,Ragusa,-99.44,-193.798,G,V,4,2
2872,,Ramen II,-28.01,-152.955,K,V,3,2
2873,,Randis IV (Hope IV 2988-),621.542,-342.98,M,V,1,4
2874,,Refuel Base Gamma,-1098.46,-238.28,K,V,8,1
2875,,Reinbak,-112.097,-522.298,K,V,0,3
2876,,Reinhardstein,192.122,-111.27,G,V,6,3
2877,,Rennes,507.261,-200.59,K,V,5,1
2878,,Renorsal,616.804,262.981,G,V,0,3
2879,,Renren,-177.376,407.084,K,V,2,2
2880,,Rest Stop,801.738,326.975,F,V,6,3
2881,,Restitution,-204.963,-344.969,K,V,6,1
2882,,Revel,-400.913,-232.134,F,V,1,4
2883,,Rhodos (Runrig 2822+),48.925,-217.144,K,V,6,1
2884,,Riga,-863.429,860.108,F,V,0,4
2885,,Riga (HL),-855.1,853.84,K,V,7,1
2886,,Roche,67.865,1869.935,F,III,2,1
2887,,Rochers,-278.462,-15.978,K,V,7,1
2888,,Rocky,-16.688,24.716,M,V,0,1
2889,,Rondane,-223.796,583.816,F,V,4,3
2890,,Rondon,714.67,134.508,K,V,7,1
2891,,Roscoff,546.806,43.168,F,V,2,3
2892,,Rosendal,-42.171,-341.9,G,V,9,2
2893,,Rosetta,-462.868,226.327,F,V,1,4
2894,,Rover,823.24,207.547,G,V,0,3
2895,,Ryans Fate,90.206,-416.562,F,V,0,4
2896,,Rypful,-506.039,367.019,M,V,5,1
2897,,Sabhal Mòr Ostaig,-253.54,237.28,G,V,3,2
2898,,Saggina,-605.874,-2003.902,F,V,9,3
2899,,Saidia,-1008.157,124.202,G,V,7,3
2900,,Sakhara V,276.586,34.077,K,V,3,1
2901,,Salardion,-37.917,-394.62,K,V,8,1
2902,,Salisberg,-315.421,454.769,K,V,3,2
2903,,Saltural,253.043,-43.935,K,V,9,1
2904,,Saltville,377.938,-99.438,K,V,8,1
2905,,Salvende,640.213,278.418,G,V,3,2
2906,,San Carlos,454.874,-394.178,F,V,4,4
2907,,Santa-Ana,668.724,200.815,F,V,0,3
2908,,Santander V (Santander's World),77.8,481.099,K,V,4,5
2909,,Santiago (CJF),-365.974,930.994,F,V,1,4
2910,,Santiago (OA),400.929,173.62,K,V,2,2
2911,,Sappho,-59.807,-240.67,G,V,1,3
2912,,Sardis,-262.27,-164.012,M,V,7,1
2913,,Sarkel,-89.842,-97.993,K,V,6,1
2914,,Sartu (Bastille 3130+),297.215,-342.833,F,V,4,3
2915,,Saumur,377.786,69.126,F,V,3,4
2916,,Schmitt,-304.737,-430.2,K,V,0,2
2917,,Schrim,616.313,199.868,K,V,8,1
2918,,Sebha,422.896,-412.788,F,V,7,3
2919,,Segerica,-27.284,-406.942,K,V,7,1
2920,,Sendai,62.142,166.422,M,V,4,1
2921,,Sentarus,-220.452,523.32,K,V,2,2
2922,,Serenity,390.616,-396.529,K,V,5,1
2923,,Seuta Bimyeong,266.09,359.232,K,V,6,1
2924,,Seven Lands (Garotte 3130+),-456.51,261.635,M,V,5,1
2925,,Shadow,-2.016,1749.942,B,IV,8,1
2926,,Shady Palms,802.288,-161.952,F,Ia,8,1
2927,,Shahhat,-972.832,139.663,M,V,3,1
2928,,Shalaine,-529.321,129.21,K,V,7,1
2929,,Shaobuon (Liu's Memory 3130+),-10.824,-416.351,K,V,3,1
2930,,Shardayne,4.579,247.12,K,V,1,2
2931,,Sharpe (Obeedah 3025+),63.639,-207.462,M,V,2,1
2932,,Shaula (Perrot 3025-),-30.648,269.788,G,V,4,3
2933,,Shaun (Burl 2822+),53.27,-328.061,G,V,6,3
2934,,Sheridan (Clan),125.943,1794.232,G,IV,0,1
2935,,Sheridan (FWL),-178.908,-56.92,G,V,2,3
2936,,Shimoda,265.117,263.628,G,V,6,3
2937,,Shipton,-152.774,-517.692,G,V,8,2
2938,,Shira,700.522,236.5,M,V,0,1
2939,,Shiri,653.632,150.624,K,V,1,1
2940,,Shiro III,-28.186,-292.636,F,V,5,3
2941,,Shui-pào,-7.786,-134.264,F,V,7,2
2942,,Sialkot,-487.844,237.511,G,V,9,2
2943,,Sichuan,35.534,-108.342,G,V,7,3
2944,,Sidon,-465.196,183.866,F,V,0,4
2945,,Sikkim,331.765,330.962,K,V,2,2
2946,,Sileste,-535.337,314.399,F,V,8,4
2947,,Simancas,398.857,-123.714,G,V,0,3
2948,,Simone,387.554,-377.916,F,V,2,4
2949,,Sindalin,104.842,-338.739,F,V,1,3
2950,,Skaslien,220.523,-191.965,G,V,4,2
2951,,Skiland,-83.83,545.678,G,V,7,2
2952,,Skyfog,-59.979,-541.794,M,V,8,1
2953,,Smithon,126.499,-432.67,M,V,0,5
2954,,Smythe,207.446,-208.281,G,V,3,3
2955,,Snailzar,21.039,-101.422,M,V,3,1
2956,,Snowdon,-343.952,476.788,G,V,4,2
2957,,Solor,-485.084,166.129,K,V,8,1
2958,,Sornath,673.16,124.829,G,V,1,3
2959,,Sorsk,717.094,183.094,G,V,5,3
2960,,Sparta,-219.536,-207.587,K,V,3,1
2961,,Spirit,-222.808,-117.546,G,V,0,4
2962,,St. Andreas,-582.627,-365.812,G,V,7,3
2963,,St. Cyr,510.01,-110.128,G,V,8,2
2964,,St. Gall,-74.86,-87.658,K,V,9,1
2965,,St. Jean,-467.418,1066.007,M,V,7,1
2966,,Staffin,105.799,-178.032,F,V,5,3
2967,,Star Cluster 1108 (RW),528.249,-1890.273,G,V,9,2
2968,,Star Cluster 1108 (SW),1871.122,-672.87,K,V,8,1
2969,,Star Cluster 643,1937.366,-172.024,K,V,2,2
2970,,Star Cluster 65,803.801,-592.685,K,V,5,1
2971,,Star Cluster 752,61.5,-1374.51,K,V,7,1
2972,,Star Cluster 814,-1022.697,-449.467,F,V,5,4
2973,,Star Cluster 889,-104.805,-1724.985,G,V,5,2
2974,,Star Cluster A51,750.508,1390.518,K,V,7,1
2975,,Star Cluster Briceno 1,1311.721,-570.295,M,V,0,1
2976,,Star Cluster P12,115.721,1304.581,G,V,4,3
2977,,Star Cluster P24,-399.096,1520.532,K,V,0,2
2978,,Star's End (Novo Cressidas),-83.244,432.154,M,V,5,2
2979,,Stardawn,-335.144,112.576,F,V,7,4
2980,,Starshine,-373.714,-37.188,F,V,1,3
2981,,Stellaris,-300.271,105.711,G,V,5,3
2982,,Sterope (New Taurus),266.755,-404.334,K,V,2,5
2983,,Stettin (FWL),-341.976,-294.981,K,V,6,1
2984,,Stettin (HL),-806.973,951.612,G,V,8,3
2985,,Stirling,-424.175,179.243,M,V,3,1
2986,,Stockpoll,187.313,-168.296,M,V,5,1
2987,,Stonarboi,-99.116,309.722,G,V,1,4
2988,,Stralsund,-651.703,735.939,G,V,7,3
2989,,Strana Mechty,32.3,1767.809,G,VI,3,4
2990,,Strato Domingo,10.796,1880.658,K,II,6,2
2991,,Sturganos,370.763,-45.768,F,V,7,4
2992,,Styriania,-503.419,328.205,K,V,0,2
2993,,Suk II,-29.214,256.116,G,V,5,2
2994,,Summerstide,533.347,-141.269,F,V,6,3
2995,,Sumy,37.988,-289.225,F,V,7,4
2996,,Sunchon,274.508,208.433,G,V,9,2
2997,,Sunnywood,61.128,-400.763,G,V,3,3
2998,,Svalstad,-298.045,433.058,M,V,9,1
2999,,Swales,302.362,34.924,M,V,7,1
3000,,Sweet Water,-373.832,312.721,M,V,4,1
3001,,Synsstad,-446.895,251.381,G,V,7,2
3002,,Syrstart,-185.24,576.382,M,V,4,1
3003,,Szepes,-232.294,-63.077,F,V,4,4
3004,,Szombathely,-182.307,-84.029,F,V,9,3
3005,,T Cephei (The Devil's Eye),617.689,-308.885,K,V,4,1
3006,,Tadjoura,-995.551,174.925,F,V,6,3
3007,,Takata (New Start 3130+),366.201,301.521,G,V,5,3
3008,,Talisker,29.067,130.195,F,V,5,3
3009,,Tallassee,146.776,3.931,F,V,1,3
3010,,Tamaron,-2.003,1856.994,A,III,3,1
3011,,Tancredi IV,429.611,93.527,G,V,5,4
3012,,Tangerz (Mayadi 2822+),158.383,106.747,K,V,8,1
3013,,Tanis (Radulov 2600-),-57.373,1603.16,F,V,6,3
3014,,Tansalir,-1550.813,-513.952,M,V,3,1
3015,,Tantallon,488.941,0.494,K,V,1,2
3016,,Tanz,651.509,229.542,G,V,3,2
3017,,Taran's World,-59.948,505.527,K,V,2,2
3018,,Tarol IV,-229.505,-399.334,F,V,7,4
3019,,Tathis,85.61,1811.916,B,V,4,1
3020,,Tatopani,-475.174,-7.043,K,V,8,1
3021,,Taumaturgo,706.701,290.871,M,V,2,1
3022,,Tazaraki,182.503,-262.427,G,V,8,2
3023,,Tedibyhr,124.79,-63.402,K,V,4,1
3024,,Tellman IV,537.142,98.175,G,V,0,4
3025,,Telos IV,43.942,40.273,K,IV,7,4
3026,,Tengil,-65.304,-311.897,K,V,7,1
3027,,Tetschner,96.589,-292.245,G,V,5,3
3028,,Tetski,-125.748,-475.26,M,V,7,1
3029,,Teylingen,417.94,-119.056,G,V,9,3
3030,,Thala,-958.097,167.247,K,V,3,1
3031,,Thamel (Wyeth's Glory 3130+),24.526,-415.047,F,V,7,3
3032,,Thasos,950.136,195.785,K,V,4,1
3033,,Thazi,775.431,181.301,M,V,3,1
3034,,The Eyes in the Dark,-936.001,297.243,F,V,1,4
3035,,The Rack (Port Vail 3050-),-400.859,370.983,F,V,8,4
3036,,The Swan's Eye,640.868,-617.092,F,V,7,2
3037,,Theta Carinae Cluster,223.325,472.133,K,V,5,1
3038,,Thirty Weight,-246.437,-152.841,M,V,7,1
3039,,Thorn,-774.43,666.562,G,V,4,2
3040,,Tianamon,98.679,-83.789,F,V,7,4
3041,,Tiber (Clan),89.514,1876.731,G,VI,8,3
3042,,Tiber (FWL),-123.801,-147.432,G,V,5,4
3043,,Tintavel,-98.381,-243.791,G,V,5,2
3044,,Tirabad,339.017,-389.933,K,V,5,1
3045,,Tiruchchirappalli,385.115,-257.922,F,V,1,3
3046,,Tizga,-1037.368,129.592,K,V,4,1
3047,,Tokasha,108.093,1728.42,K,IV,5,4
3048,,Tomalov,-664.713,780.279,M,V,6,1
3049,,Tordenskjold,-231.688,544.393,K,V,3,2
3050,,Torgvei,-438.578,379.833,K,V,1,2
3051,,Toten,567.997,92.895,G,V,3,3
3052,,Totness,664.937,171.242,K,V,4,1
3053,,Tottori,430.696,265.006,M,V,9,1
3054,,Tovetin,36.998,426.239,K,V,8,1
3055,,Tranquil,124.79,1757.882,F,V,0,1
3056,,Transfer Station J239H2,-169.004,612.206,K,V,8,1
3057,,Traussin,358.271,-318.857,G,V,1,4
3058,,Trell I,-113.976,386.942,M,VII,2,1
3059,,Tresspass,525.909,266.217,K,V,2,2
3060,,Trondheim (DC),72.64,405.242,G,V,5,3
3061,,Trondheim (JF),576.252,526.423,G,V,2,1
3062,,Trznadel Cluster (60),-159.788,-458.649,G,V,7,2
3063,,Tsinghai (New Sarna),-2.852,-152.286,K,V,4,5
3064,,Tuat,113.043,290.88,G,V,4,3
3065,,Turkalia,303.886,25.228,K,V,1,2
3066,,Turko,160.034,-190.205,K,V,4,1
3067,,Turov,-317.217,-221.731,G,V,7,3
3068,,Tylarzka,-294.391,-16.812,K,V,7,1
3069,,Tyrfing,-33.118,-28.321,F,V,6,5
3070,,Tyrlon,115.752,-446.465,G,V,1,6
3071,,Ubangi,-383.648,412.593,K,V,3,2
3072,,Ugland,557.628,107.976,F,V,8,3
3073,,Ukunela,-282.64,85.277,K,V,1,2
3074,,Ullieri,-31.407,-306.171,F,V,1,3
3075,,Ulsan,194.568,275.084,G,V,1,4
3076,,Ulubis,562.016,230.608,M,V,1,1
3077,,Ulvskollen,582.383,-207.234,G,V,5,3
3078,,Umgard,124.332,-419.083,K,V,8,1
3079,,Undra,113.556,-116.101,G,V,5,2
3080,,Union of Samoyedic Colonies,-896.324,34.81,F,V,3,2
3081,,Unkador,369.847,-77.834,M,V,1,1
3082,,Untran (Achtur 2822+),43.559,-421.61,K,V,4,1
3083,,Vaajakoski,118.997,158.047,G,V,9,3
3084,,Valabhi,-414.699,239.659,G,V,1,3
3085,,Valdives,98.85,-371.583,K,V,8,1
3086,,Valencia,-708.323,1123.766,G,V,1,2
3087,,Valerius,-452.99,-154.235,F,V,3,3
3088,,Valladolid,-556.328,200.497,G,V,8,3
3089,,Valois,589.489,-166.238,K,V,1,2
3090,,Van Diemen IV,-32.831,-41.666,F,V,0,4
3091,,Vangburg,613.999,267.841,M,V,1,1
3092,,Vannes,-167.474,548.318,G,V,7,2
3093,,Vargtass,-236.652,467.498,G,V,7,3
3094,,Vecchio,247.7,-137,K,V,2,1
3095,,Verdinge,517.115,-6.375,F,V,1,3
3096,,Vereeniging,417.33,-163.871,G,V,0,3
3097,,Versailles (Taussen 2822+),206.934,-81.726,G,V,5,3
3098,,Verthandi (Norn),-54.816,395.97,K,V,4,1
3099,,Vicksland,-263.03,-116.427,K,V,9,1
3100,,Victoria (CC),92.884,-347.978,K,IV,7,2
3101,,Victoria (Meglan 2537-),225.66,-176.869,K,V,6,1
3102,,Victralla,280.268,-342.097,F,V,0,4
3103,,Viluisk,-437.338,345.102,K,V,9,1
3104,,Vinstra,516.133,186.162,K,V,6,1
3105,,Vinton,7.675,1912.177,G,VI,8,3
3106,,Vintru,116.313,-159.506,F,V,6,4
3107,,Viribium,-53.623,-389.078,F,V,9,3
3108,,Viroflay,-569.837,177.964,G,V,7,2
3109,,Visby,-811.278,740.338,K,V,4,1
3110,,Voehn,598.877,195.744,G,V,8,2
3111,,Von Strang's World (Erin 2830-),-160.065,515.891,M,V,2,4
3112,,Vonja,648.966,115.771,G,V,4,2
3113,,Vortalcoy,-485.097,81.772,F,V,4,4
3114,,Vulture's Nest,-241.637,416.975,G,V,3,2
3115,,Várri,-266.421,480.201,G,V,6,2
3116,,Waini Point,732.502,165.029,K,V,0,3
3117,,Waitur,621.953,109.627,K,V,7,1
3118,,Wantorill,84.412,-303.15,F,V,7,4
3119,,Warrumbungle,-194.159,195.28,G,V,7,3
3120,,Waycross,141.124,-22.791,K,V,2,2
3121,,Waystation 531,-742.558,1349.207,M,V,9,1
3122,,Wazan,5.94,-140.692,F,V,8,3
3123,,Wedderborg,472.222,-85.391,K,V,8,1
3124,,Weitinger,125.018,-343.96,K,V,8,1
3125,,Weiz,177.429,-249.212,K,V,2,2
3126,,Weldry,73.944,-417.248,F,V,9,3
3127,,Werfer,237.267,-344.033,M,V,9,1
3128,,Wernke (Talon),248.407,-230.887,G,V,0,3
3129,,Westfield,235.565,107.666,M,V,6,1
3130,,Westphalia,125.246,-103.713,G,V,2,3
3131,,Windhoek,-349.225,442.365,M,V,7,1
3132,,Winfield (Treeline 2863-),-111.711,405.264,G,V,2,5
3133,,Wingzar,-465.853,130.314,K,V,3,2
3134,,Wismar,-846.922,945.11,K,V,4,1
3135,,Wittington,424.202,105.465,F,V,2,3
3136,,Wokha,751.776,167.106,M,V,7,1
3137,,Wonju,266.75,414,M,V,7,1
3138,,Woogi,226.858,-412.083,K,V,8,1
3139,,Wynn's Roost,610.609,269.932,F,V,3,3
3140,,Wypoute,-335.572,369.17,G,V,6,3
3141,,Xanthe III,-67.223,-330.691,G,V,6,3
3142,,Xhosa VII,173.962,14.424,B,V,1,7
3143,,Yamoussoukra,504.06,-67.985,F,V,2,4
3144,,Yance I (Agador),69.791,51.65,G,V,2,1
3145,,Yidtall,-479.601,-25.87,F,V,5,2
3146,,Ylemelke,-234.23,451.71,M,V,6,1
3147,,Yongd,113.192,-309.007,F,V,3,3
3148,,York (Clan),-70.834,1807.012,F,V,2,2
3149,,York (LC),-279.411,114.729,K,V,8,1
3150,,Ype-Jhu,674.285,138.333,K,V,8,1
3151,,Yufu,231.779,119.701,M,V,8,1
3152,,Yàn-huì,55.622,-273.649,K,V,3,2
3153,,Zacatecoluca,385.877,-217.768,K,V,9,1
3154,,Zalt,661.832,248.285,M,V,5,1
3155,,Zalzangor,266.481,-327.09,F,V,3,1
3156,,Zambezi,388.168,-188.606,M,V,8,1
3157,,Zanbasa,-316.661,458.801,F,V,3,3
3158,,Zangul,119.804,-402.483,K,V,6,1
3159,,Zara (FWL),-140.855,-219.597,F,V,3,3
3160,,Zathras/Zatharas,-84.041,-390.39,G,V,2,3
3161,,Zawiercie,266.262,167.208,K,V,7,1
3162,,Zebrenaski,-287.409,-99.771,F,V,6,4
3163,,Zebuluraskai,616.788,266.337,G,V,7,3
3164,,Zefri,-490.406,238.303,M,V,3,1
3165,,Zelmag III,-265.979,-401.802,G,V,4,3
3166,,Zelski II,324.101,-427.161,G,V,8,2
3167,,Zempoatlepetl,-212.183,-139.054,G,V,6,3
3168,,Zertarum,-135.536,460.178,F,V,0,4
3169,,Zetang,692.735,216.708,G,V,0,4
3170,,Zhaomaon (Cluff's Stand 3130+),1.344,-428.929,K,V,4,1
3171,,Zinal,-515.49,110.026,F,V,9,3
3172,,Zindao,105.508,-241.562,G,V,9,3
3173,,Zuhbehr,-351.883,-38.226,K,V,0,2
3174,,Zumbo,711.438,162.875,G,V,9,2
3175,,Ålborg,552.551,499.127,F,IV,2,3
3176,,Úr Cruinne,-15.217,-471.939,M,V,2,1
3177,,Attenbrooks,-71.766,986.082,G,III,1,4
3178,,Bazaar,23.578,754.886,G,VI,2,3
3179,,Cambridge Perimeter Defense Station,-300.827,640.81,M,V,7,1
3180,,Columbus (Epsilon Pegasus),405.006,601.855,G,V,2,4
3181,,Ctesiphon,321.685,1044.936,M,III,2,2
3182,,Dark Nebula,-137.44,424.06,K,V,8,15
3183,,Ghent,211.24,1164.481,G,III,2,4
3184,,Harris,-141.321,802.486,G,IV,5,3
3185,,Interstellar Expeditions Base #14,-1499.962,326.19,K,V,3,1
3186,,Interstellar Expeditions Base #22,-734.294,-1753.113,G,V,1,5
3187,,Interstellar Expeditions Base #6,1285.288,-178.441,M,V,4,1
3188,,Kinbrace,-396.134,863.646,K,III,3,3
3189,,Ramsey,-402.692,1025.944,G,V,8,3
3190,,Salonika,436.242,973.818,A,V,4,5
3191,,Suda Bay,245.026,947.691,F,Ia,2,1
3192,,Transfer Facility 4,293.32,669.005,M,II,4,2
3193,,Transfer Station P3,-112.41,885.647,K,V,2,6
3194,,Transfer Station P9,-115.441,1037.657,G,II,3,2
3195,,Trelleborg,109.262,920.57,A,II,9,2
3196,,Trinity,-248.762,761.402,G,V,4,3
3197,,Wark,-299.568,694.859,G,V,0,2
3198,,Wolf Orbital 82,-103.853,683.813,G,IV,6,1
3199,,DPR 0101,-137,889,M,V,7,1
3200,,DPR 0102,-162,894,M,V,5,1
3201,,DPR 0103,-187,899,M,V,0,1
3202,,DPR 0104,-212,904,M,V,1,1
3203,,DPR 0105,-237,909,M,V,0,1
3204,,DPR 0106,-262,914,F,V,8,1
3205,,DPR 0107,-287,919,M,V,3,1
3206,,DPR 0108,-312,924,M,V,9,1
3207,,DPR 0109,-337,929,K,V,6,1
3208,,DPR 0201,-725,1075,M,V,1,1
3209,,DPR 0202,-732,1048,M,V,9,1
3210,,DPR 0203,-739,1021,G,V,2,1
3211,,DPR 0204,-744,994,M,V,4,1
3212,,DPR 0205,-752,967,M,V,6,1
3213,,DPR 0301,-598,813,M,V,4,1
3214,,DPR 0302,-573,819,M,V,9,1
3215,,DPR 0303,-548,825,G,V,5,1
3216,,DPR 0304,-523,831,F,V,0,1
3217,,DPR 0305,-497,838,M,V,2,1
3218,,DPR 0306,-472,844,M,V,3,1
3219,,DPR 0307,-447,850,M,V,9,1
3220,,DPR 0308,-422,857,M,V,4,1
3221,,DPR 0309,-386,885,M,V,0,1
3222,,DPR 0310,-376,907,M,V,5,1
3223,,NC 01,-685,1120,G,V,6,1
3224,,DPR 0401,-425,395,M,V,2,1
3225,,DPR 0402,-445,416,M,V,9,1
3226,,DPR 0403,-465,437,F,V,3,1
3227,,DPR 0404,-485,458,M,V,1,1
3228,,DPR 0405,-505,479,M,V,7,1
3229,,DPR 0406,-525,500,M,V,3,1
3230,,DPR 0407,-545,521,M,V,7,1
3231,,DPR 0408,-565,542,G,V,3,1
3232,,DPR 0409,-585,563,M,V,6,1
3233,,DPR 0410,-605,584,M,V,9,1
3234,,DPR 0411,-625,605,M,V,9,1
3235,,DPR 0412,-645,626,M,V,5,1
3236,,DPR 0413,-665,647,M,V,6,1
3237,,HL 01,-686,650.6,M,V,1,1
3238,,HL 02,-701,664,M,V,7,1
3239,,HL 03,-690,690,M,V,4,1
3240,,HL 04,-655,686,M,V,8,1
3241,,HL 05,-650,708,M,V,8,1
3242,,HL 06,-650,750,G,V,4,1
3243,,HL 07,-636,785,G,V,5,1
3244,,HL 08,-625,820,A,V,8,1
3245,,HL 09,-655,841,M,V,1,1
3246,,HL 10,-690,828,M,V,5,1
3247,,HL 11,-676,795,M,V,8,1
3248,,HL 12,-695,735,M,V,5,1
3249,,HL 13,-710,755,F,V,5,1
3250,,HL 14,-710,794,M,V,3,1
3251,,HL 15,-742,755,M,V,1,1
3252,,HL 16,-727,671,M,V,5,1
3253,,HL 17,-756,707,M,V,3,1
3254,,HL 18,-781,735,M,V,2,1
3255,,HL 19,-744,784,M,V,3,1
3256,,HL 20,-762,793,G,V,7,1
3257,,HL 21,-772,819,M,V,0,1
3258,,HL 22,-802,807,K,V,7,1
3259,,HL 23,-838,794,M,V,9,1
3260,,HL 24,-840,835,M,V,8,1
3261,,HL 25,-835,868,M,V,8,1
3262,,HL 26,-701,861,K,V,1,1
3263,,HL 27,-770,859,M,V,4,1
3264,,HL 28,-755,890,K,V,3,1
3265,,HL 29,-805,880,G,V,8,1
3266,,HL 30,-835,915,M,V,1,1
3267,,HL 31,-745,915,M,V,1,1
3268,,HL 32,-775,940,M,V,5,1
3269,,HL 33,-815,940,M,V,2,1
3270,,DPR 0501,-169,791,M,V,7,1
3271,,DPR 0502,-196,781,K,V,7,1
3272,,DPR 0503,-223,770,F,V,1,1
3273,,DPR 0504,-267,738,M,V,3,1
3274,,DPR 0505,-283,716,M,V,2,1
3275,,DPR 0506,-300,667,M,V,2,1
3276,,DPR 0507,-274,634,M,V,4,1
3277,,DPR 0508,-247,628,K,V,3,1
3278,,DPR 0509,-220,622,K,V,8,1
3279,,DPR 0510,-193,616,M,V,6,1
3280,,DPR 0601,-46,976,M,V,0,1
3281,,DPR 0602,-20,969,M,V,6,1
3282,,DPR 0603,6,960,M,V,0,1
3283,,DPR 0604,32,951,M,V,4,1
3284,,DPR 0605,58,942,M,V,3,1
3285,,DPR 0606,84,933,M,V,0,1
3286,,DPR 0607,136,926,M,V,9,1
3287,,DPR 0608,163,932,M,V,9,1
3288,,DPR 0609,190,938,M,V,7,1
3289,,DPR 0610,217,944,M,V,0,1
3290,,DPR 0611,260,966,M,V,3,1
3291,,DPR 0612,276,986,M,V,0,1
3292,,DPR 0613,291,1005,M,V,8,1
3293,,DPR 0614,307,1025,M,V,5,1
3294,,DPR 0615,345,1029,K,V,2,1
3295,,DPR 0616,368,1014,M,V,2,1
3296,,DPR 0617,391,999,K,V,4,1
3297,,DPR 0618,414,984,M,V,9,1
3298,,DPR 0701,-79,698,M,V,1,1
3299,,DPR 0702,-54,713,M,V,3,1
3300,,DPR 0703,-29,728,M,V,1,1
3301,,DPR 0704,-4,743,M,V,7,1
3302,,DPR 0705,44,772,K,V,5,1
3303,,DPR 0706,65,790,M,V,1,1
3304,,DPR 0707,86,808,M,V,2,1
3305,,DPR 0708,107,826,G,V,5,1
3306,,DPR 0709,122,869,G,V,9,1
3307,,DPR 0710,116,894,M,V,9,1
3308,,DPR 0711,155,832,M,V,1,1
3309,,DPR 0712,181,821,M,V,6,1
3310,,DPR 0713,207,810,M,V,7,1
3311,,DPR 0714,234,799,M,V,1,1
3312,,ER 044,18,1745,M,V,7,1
3313,,ER 045,-82,1610,M,V,6,1
3314,,JF 01,575,510,M,V,6,1
3315,,JF 02,573,478,M,V,9,1
3316,,JF 03,595,525,M,V,9,1
3317,,KC 12,68,1746,M,V,1,1
3318,,KC 13,49,1817,M,V,2,1
3319,,KC 14,24,1862,M,V,3,1
3320,,KC 15,-35,1855,M,V,7,1
3321,,KC 16,-89,1823,M,V,0,1
3322,,KC 17,-110,1835,K,V,3,1
3323,,TFS 01,416,472,M,V,0,1
3324,,TFS 02,416,501,M,V,5,1
3325,,TFS 03,415,528,M,V,6,1
3326,,TFS 04,415,555,M,V,7,1
3327,,TFS 05,414,582,M,V,1,1
3328,,TFS 06,390,620,M,V,3,1
3329,,TFS 07,366,632,M,V,8,1
3330,,TFS 08,342,644,M,V,0,1
3331,,TFS 09,318,656,K,V,6,1
3332,,TFS 10,287,692,G,V,9,1
3333,,TFS 11,280,716,M,V,7,1
3334,,TFS 12,274,740,M,V,7,1
3335,,TFS 13,268,764,M,V,2,1
3336,,TFS 14,258,815,M,V,7,1
3337,,TFS 15,256,841,K,V,5,1
3338,,TFS 16,253,868,M,V,5,1
3339,,TFS 17,251,894,M,V,6,1
3340,,TFS 18,248,921,M,V,0,1
3341,,TFS 19,304,1064,M,V,1,1
3342,,TFS 20,285,1084,M,V,2,1
3343,,TFS 21,267,1104,K,V,2,1
3344,,TFS 22,248,1124,M,V,0,1
3345,,TFS 23,230,1144,M,V,6,1
3346,,TFS 24,204,1192,M,V,1,1
3347,,TFS 25,197,1220,M,V,4,1
3348,,TFS 26,191,1248,M,V,1,1
3349,,TFS 27,185,1276,M,V,7,1
3350,,TFS 28,179,1304,A,V,2,1
3351,,TFS 29,173,1332,M,V,2,1
3352,,TFS 30,167,1360,M,V,5,1
3353,,TFS 31,161,1388,M,V,6,1
3354,,TFS 32,155,1416,G,V,6,1
3355,,TFS 33,149,1444,M,V,0,1
3356,,TFS 34,143,1472,K,V,9,1
3357,,TFS 35,137,1500,M,V,2,1
3358,,TFS 36,131,1528,K,V,2,1
3359,,TFS 37,125,1556,G,V,8,1
3360,,TFS 38,119,1584,G,V,0,1
3361,,TFS 39,113,1612,M,V,5,1
3362,,TFS 40,107,1640,M,V,7,1
3363,,TFS 41,101,1668,M,V,8,1
3364,,TFS 42,95,1696,K,V,2,1
3365,,ER 001,-82,530,M,V,1,1
3366,,ER 002,-86,555,M,V,2,1
3367,,ER 003,-90,580,M,V,0,1
3368,,ER 004,-94,605,M,V,3,1
3369,,ER 005,-98,630,G,V,8,1
3370,,ER 006,-102,655,G,V,6,1
3371,,ER 007,-112,708,M,V,9,1
3372,,ER 008,-120,733,M,V,6,1
3373,,ER 009,-128,758,M,V,1,1
3374,,ER 010,-136,783,M,V,9,1
3375,,ER 011,-134,822,M,V,2,1
3376,,ER 012,-126,842,G,V,6,1
3377,,ER 013,-118,862,M,V,2,1
3378,,ER 014,-102,909,M,V,1,1
3379,,ER 015,-92,934,G,V,9,1
3380,,ER 016,-82,959,M,V,9,1
3381,,ER 017,-92,1005,G,V,9,1
3382,,ER 018,-112,1025,M,V,6,1
3383,,ER 019,-116,1065,M,V,8,1
3384,,ER 020,-117,1093,M,V,0,1
3385,,ER 021,-117,1122,M,V,0,1
3386,,ER 022,-118,1150,M,V,9,1
3387,,ER 023,-118,1179,M,V,9,1
3388,,ER 024,-119,1207,M,V,1,1
3389,,ER 025,-119,1236,G,V,8,1
3390,,ER 026,-120,1264,M,V,0,1
3391,,ER 027,-121,1293,M,V,3,1
3392,,ER 028,-122,1321,M,V,4,1
3393,,ER 029,-122,1350,M,V,7,1
3394,,ER 030,-123,1378,M,V,4,1
