Name,Name,StarSystemName,PosX,PosY,SpectralType,Luminosity,SubType,Cluster,ClusterOverlay,ClusterConstellation
3457,3457.0,JP-H-664,658.0,6.0,None,,0.0,"(Id="""")",None,None
3458,3458.0,JP-C-719,679.0,40.0,None,,0.0,"(Id="""")",None,None
3459,3459.0,JP-V-707,646.0,61.0,None,,0.0,"(Id="""")",None,None
3460,3460.0,JP-AA-632,520.0,112.0,None,,0.0,"(Id="""")",None,None
3461,3461.0,JP-M-774,455.0,289.0,None,,0.0,"(Id="""")",None,None
3462,3462.0,JP-AA-730,468.0,262.0,None,,0.0,"(Id="""")",None,None
3463,3463.0,HD-276914,390.0,420.0,None,,0.0,"(Id="""")",None,None
3464,3464.0,HD-417328,390.0,440.0,None,,0.0,"(Id="""")",None,None
3465,3465.0,JP-P-59,406.0,-347.0,None,,0.0,"(Id="""")",None,None
3466,3466.0,JP-X-29,362.0,-391.0,None,,0.0,"(Id="""")",None,None
3467,3467.0,JP-L-18,402.0,-420.0,None,,0.0,"(Id="""")",None,None
3468,3468.0,JP-J-47,374.0,-421.0,None,,0.0,"(Id="""")",None,None
3469,3469.0,JP-L-37,428.0,-465.0,None,,0.0,"(Id="""")",None,None
3470,3470.0,JP-F-35,448.0,-483.0,None,,0.0,"(Id="""")",None,None
3471,3471.0,JP-A-109,339.0,-448.0,None,,0.0,"(Id="""")",None,None
3472,3472.0,JP-AA-64,416.0,-480.0,None,,0.0,"(Id="""")",None,None
3473,3473.0,JP-H-158,294.0,-452.0,None,,0.0,"(Id="""")",None,None
3474,3474.0,JP-I-160,269.0,-429.0,None,,0.0,"(Id="""")",None,None
3475,3475.0,JP-B-240,210.0,-450.0,None,,0.0,"(Id="""")",None,None
3476,3476.0,JP-S-273,227.0,-500.0,None,,0.0,"(Id="""")",None,None
3477,3477.0,JP-B-276,210.0,-486.0,None,,0.0,"(Id="""")",None,None
3478,3478.0,JP-I-402,61.0,-463.0,None,,0.0,"(Id="""")",None,None
3479,3479.0,JP-I-408,35.0,-443.0,None,,0.0,"(Id="""")",None,None
3480,3480.0,JP-L-400,90.0,-490.0,None,,0.0,"(Id="""")",None,None
3481,3481.0,JP-T-462,20.0,-482.0,None,,0.0,"(Id="""")",None,None
3482,3482.0,JP-W-560,-55.0,-505.0,None,,0.0,"(Id="""")",None,None
3483,3483.0,JP-D-657,-178.0,-479.0,None,,0.0,"(Id="""")",None,None
3484,3484.0,JP-S-710,-215.0,-495.0,None,,0.0,"(Id="""")",None,None
3485,3485.0,JP-AA-756,-260.0,-496.0,None,,0.0,"(Id="""")",None,None
3486,3486.0,JP-E-736,-255.0,-481.0,None,,0.0,"(Id="""")",None,None
3487,3487.0,JP-G-690,-305.0,-385.0,None,,0.0,"(Id="""")",None,None
3488,3488.0,JP-S-677,-397.0,-280.0,None,,0.0,"(Id="""")",None,None
3489,3489.0,JP-P-815,-452.0,-363.0,None,,0.0,"(Id="""")",None,None
3490,3490.0,JP-G-657,-461.0,-196.0,None,,0.0,"(Id="""")",None,None
3491,3491.0,JP-AA-604,-494.0,-110.0,None,,0.0,"(Id="""")",None,None
3492,3492.0,JP-S-305,-475.0,170.0,None,,0.0,"(Id=""MWFactionAsset:AlarionPeriphery"")",None,None
3493,3493.0,JP-H-287,-486.0,199.0,None,,0.0,"(Id=""MWFactionAsset:AlarionPeriphery"")",None,None
3494,3494.0,JP-K-241,-457.0,216.0,None,,0.0,"(Id=""MWFactionAsset:AlarionPeriphery"")",None,None
3495,3495.0,JP-Q-39,-399.0,360.0,None,,0.0,"(Id="""")",None,None
3496,3496.0,JP-O-329,-167.0,496.0,None,,0.0,"(Id="""")",None,None
3497,3497.0,HD-389202,370.0,485.0,None,,0.0,"(Id="""")",None,None
3498,3498.0,HD-348126,370.0,510.0,None,,0.0,"(Id="""")",None,None
3499,3499.0,HD-367482,350.0,530.0,None,,0.0,"(Id="""")",None,None
3500,3500.0,HD-438297,345.0,552.0,None,,0.0,"(Id="""")",None,None
3501,3501.0,HD-384971,380.0,465.0,None,,0.0,"(Id="""")",None,None
3502,3502.0,Aalzorg,583.881,256.931,G,V,9.0,"(Id="""")",,
3503,3503.0,Able's Glory,-539.23,124.7,F,V,5.0,"(Id="""")",,
3504,3504.0,Aboukir,-419.964,287.637,K,V,6.0,"(Id="""")",,
3505,3505.0,Abushiri,-267.585,326.475,K,V,2.0,"(Id="""")",,
3506,3506.0,Achilles,44.858000000000004,-132.111,K,V,2.0,"(Id="""")",,
3507,3507.0,Achnoly,638.819,199.142,K,V,5.0,"(Id="""")",,
3508,3508.0,Achton,632.323,190.916,F,V,1.0,"(Id="""")",,
3509,3509.0,Acoma,224.416,-62.25899999999999,F,V,1.0,"(Id="""")",,
3510,3510.0,Adhafera,-105.27799999999999,-51.227,G,V,3.0,"(Id="""")",,
3511,3511.0,Adler,155.257,-210.669,G,V,5.0,"(Id="""")",,
3512,3512.0,Adrar,-4.382,-409.233,G,V,6.0,"(Id="""")",,
3513,3513.0,Aer (Finnalon 2822+),55.145,-187.635,F,V,7.0,"(Id="""")",,
3514,3514.0,Afleir,-51.281000000000006,-2.977,M,V,6.0,"(Id="""")",,
3515,3515.0,Aggstein,219.606,-203.11,M,V,4.0,"(Id="""")",,
3516,3516.0,Agmond (Bornal 3130+),395.843,-140.358,M,V,8.0,"(Id="""")",,
3517,3517.0,Aigle,-234.767,-19.069000000000003,M,V,6.0,"(Id="""")",,
3518,3518.0,Albaracht,492.596,-458.249,G,V,9.0,"(Id="""")",,
3519,3519.0,Albion (Clan),-50.167,1792.145,K,V,1.0,"(Id="""")",,
3520,3520.0,Albion (LC),-284.426,143.518,G,V,6.0,"(Id="""")",,
3521,3521.0,Aldrecht,150.833,88.19200000000001,M,V,4.0,"(Id="""")",,
3522,3522.0,Alexandria (CC),110.82700000000001,-356.10400000000004,G,V,0.0,"(Id="""")",,
3523,3523.0,Alexandrian Covenant,-126.584,-785.92,K,V,6.0,"(Id="""")",,
3524,3524.0,Alfirk,588.602,454.17199999999997,K,V,4.0,"(Id="""")",,
3525,3525.0,Alktral,724.382,250.53,K,V,9.0,"(Id="""")",,
3526,3526.0,Alnadal,157.309006,20.188,F,V,6.0,"(Id=""MWFactionAsset:KuritaDavion"")",None,None
3527,3527.0,Alta,-191.246002,-218.09899900000002,F,V,3.0,"(Id=""MWFactionAsset:FWLCommercialHub"")",None,None
3528,3528.0,Alto,106.484,-194.18,F,V,0.0,"(Id="""")",,
3529,3529.0,Altoona (LC),-256.607,-6.274,F,V,4.0,"(Id="""")",,
3530,3530.0,Ambatomainty,701.409,175.02200000000002,M,V,7.0,"(Id="""")",,
3531,3531.0,Amber,281.994,-377.916,G,V,8.0,"(Id="""")",,
3532,3532.0,Ambrose,-226.176,427.523,K,V,4.0,"(Id="""")",,
3533,3533.0,Ammon,624.274,213.175,K,V,1.0,"(Id="""")",,
3534,3534.0,Amu Darya,33.408,-338.23400000000004,F,V,1.0,"(Id="""")",,
3535,3535.0,Anaea,141.276,-115.62100000000001,K,V,8.0,"(Id="""")",,
3536,3536.0,Anatolia (Pillory 3130+),-432.787,276.444,M,V,6.0,"(Id="""")",,
3537,3537.0,Andelys,455.043,-58.519,F,V,7.0,"(Id="""")",,
3538,3538.0,Angelsey,124.219,-88.21799999999999,G,V,0.0,"(Id="""")",,
3539,3539.0,Anglia,994.46,204.918,F,V,7.0,"(Id="""")",,
3540,3540.0,Angra,390.616,-361.18699999999995,M,V,6.0,"(Id="""")",,
3541,3541.0,Anklan,-862.507,780.81,F,V,8.0,"(Id="""")",,
3542,3542.0,Annwyn,-297.183,71.295,G,V,3.0,"(Id="""")",,
3543,3543.0,Antias,-33.238,-385.416,F,V,7.0,"(Id="""")",,
3544,3544.0,Antwerp,-669.4910000000001,870.414,G,V,7.0,"(Id="""")",,
3545,3545.0,Aodh,-40.210999,-195.324005,K,V,3.0,"(Id=""MWFactionAsset:MarikLiaoBorder"")",None,None
3546,3546.0,Aomen,-18.813,-323.119,G,V,9.0,"(Id="""")",,
3547,3547.0,Aosia,112.62200000000001,-141.194,F,V,7.0,"(Id="""")",,
3548,3548.0,Apinzel,-447.89300499999996,113.684998,G,V,3.0,"(Id=""MWFactionAsset:AlarionPeriphery"")",None,None
3549,3549.0,Appian,44.177,-466.73,F,V,6.0,"(Id="""")",,
3550,3550.0,Apsalar,-121.355,562.115,F,V,9.0,"(Id="""")",,
3551,3551.0,Aquagea,-56.903,-402.98199999999997,G,V,1.0,"(Id="""")",,
3552,3552.0,Aquavita,-296.538,59.907,G,V,9.0,"(Id="""")",,
3553,3553.0,Aquileia,-88.444,-27.883000000000003,K,V,7.0,"(Id="""")",,
3554,3554.0,Aragon,-667.8910000000001,1127.933,M,V,7.0,"(Id="""")",,
3555,3555.0,Arcadia (Clan),-115.655,1608.8,G,V,7.0,"(Id="""")",,
3556,3556.0,Arcadia (FS),253.738,-88.601,M,V,3.0,"(Id="""")",,
3557,3557.0,Argondale,-943.1569999999999,-574.845,M,V,4.0,"(Id="""")",,
3558,3558.0,Arlanda,-300.534,380.651,G,V,7.0,"(Id="""")",,
3559,3559.0,Armstrong,-488.30199999999996,12.607000000000001,G,V,8.0,"(Id="""")",,
3560,3560.0,Arn (Jia Tian 3130+),-29.949,-419.973,F,V,6.0,"(Id="""")",,
3561,3561.0,Arromanches,431.22699000000006,36.681,M,V,6.0,"(Id=""MWFactionAsset:MercenaryRow"")",None,None
3562,3562.0,Artru,165.99900000000002,-469.811,G,V,6.0,"(Id="""")",,
3563,3563.0,Arundel,595.2090000000001,-121.34700000000001,M,V,7.0,"(Id="""")",,
3564,3564.0,Asturias,-719.505,1103.647,G,V,6.0,"(Id="""")",,
3565,3565.0,Athna,-27.055999999999997,-354.26599999999996,M,V,1.0,"(Id="""")",,
3566,3566.0,Atreus (Clan),71.811,1734.247,G,VI,6.0,"(Id="""")",,
3567,3567.0,August,-124.01799999999999,-115.59100000000001,F,V,8.0,"(Id="""")",,
3568,3568.0,Aurigae,868.618,-1226.974,F,V,9.0,"(Id="""")",,
3569,3569.0,Austerlitz (Scauld 3130+),-432.673,306.258,F,V,0.0,"(Id="""")",,
3570,3570.0,Avranches,324.654,102.398,K,V,3.0,"(Id="""")",,
3571,3571.0,Awyron,-265.18,411.661,G,V,7.0,"(Id="""")",,
3572,3572.0,Azur,651.303,257.747,M,V,7.0,"(Id="""")",,
3573,3573.0,Babylon,-123.508,1600.89,G,V,7.0,"(Id="""")",,
3574,3574.0,Badlands,421.69199999999995,-354.19599999999997,F,V,2.0,"(Id="""")",,
3575,3575.0,Baggville,-308.21,330.43300000000005,F,V,8.0,"(Id="""")",,
3576,3576.0,Bahl's Retreat,149.799,-163.6,K,V,1.0,"(Id="""")",,
3577,3577.0,Balkan,-32.847,85.031,G,V,3.0,"(Id="""")",,
3578,3578.0,Ballentine,236.55200200000002,21.565001000000002,M,V,4.0,"(Id=""MWFactionAsset:IndustrialMiningCompany"")",None,None
3579,3579.0,Baltar,488.635,-362.6,K,V,5.0,"(Id="""")",,
3580,3580.0,Bamburgh,607.345,-136.463,K,V,9.0,"(Id="""")",,
3581,3581.0,Banfora,-98.055,-349.684,M,V,2.0,"(Id="""")",,
3582,3582.0,Bannerhoft,550.561,285.392,G,V,8.0,"(Id="""")",,
3583,3583.0,Barahona,684.6619999999999,284.052,K,V,3.0,"(Id="""")",,
3584,3584.0,Barcella,-23.703000000000003,1896.374,G,III,6.0,"(Id="""")",,
3585,3585.0,Bartrock,590.654,-148.154,K,V,3.0,"(Id="""")",,
3586,3586.0,Battaraigi,-193.91400000000002,495.74699999999996,G,V,9.0,"(Id="""")",,
3587,3587.0,Bayeux,551.924,-52.638999999999996,F,V,9.0,"(Id="""")",,
3588,3588.0,Bayis II,-254.15900000000002,166.53099999999998,G,V,2.0,"(Id="""")",,
3589,3589.0,Bearclaw,149.39,1723.536,A,V,6.0,"(Id="""")",,
3590,3590.0,Beauvais,-500.213,204.07299999999998,F,V,2.0,"(Id="""")",,
3591,3591.0,Beckars,-510.097,128.988,K,V,9.0,"(Id="""")",,
3592,3592.0,Beehive Cluster,-405.29400000000004,-709.2280000000001,F,V,7.0,"(Id="""")",,
3593,3593.0,Beils,155.17600000000002,190.34400000000002,K,V,6.0,"(Id="""")",,
3594,3594.0,Belacruz,378.01901200000003,179.121994,K,V,8.0,"(Id=""MWFactionAsset:OutworldsBorder"")",None,None
3595,3595.0,Belamor (Zanzor 2822+),61.806000000000004,-293.80400000000003,G,V,8.0,"(Id="""")",,
3596,3596.0,Belgae,955.575,211.301,K,V,1.0,"(Id="""")",,
3597,3597.0,Bell (OA),535.241,221.31099999999998,G,V,1.0,"(Id="""")",,
3598,3598.0,Belluevue,-0.03,-79.895,K,V,3.0,"(Id="""")",,
3599,3599.0,Beowulf,-124.146,507.223,K,V,8.0,"(Id="""")",,
3600,3600.0,Bergen,-767.753,741.8969999999999,M,V,4.0,"(Id="""")",,
3601,3601.0,Bergtatt,117.216003,-375.024994,G,V,6.0,"(Id=""MWFactionAsset:TaurianCorridor"")",None,None
3602,3602.0,Beta Regulus II,-201.451,276.407,G,V,5.0,"(Id="""")",,
3603,3603.0,Beta Salandor,1256.478,-448.978,F,V,3.0,"(Id="""")",,
3604,3604.0,Bex,32.245,-46.081,F,V,5.0,"(Id="""")",,
3605,3605.0,Bhaktapur,24.475,-78.52,M,V,8.0,"(Id="""")",,
3606,3606.0,Bhykov,70.051,-228.303,M,V,6.0,"(Id="""")",,
3607,3607.0,Biegga,-189.757,382.35400000000004,M,V,1.0,"(Id="""")",,
3608,3608.0,Bilma,111.212,321.113,M,V,2.0,"(Id="""")",,
3609,3609.0,Blandou,120.873001,-280.95901499999997,K,V,8.0,"(Id=""MWFactionAsset:DavionBorder"")",None,None
3610,3610.0,Blida,168.303,-240.21099999999998,G,V,9.0,"(Id="""")",,
3611,3611.0,Blommestein,724.778,222.868,F,V,6.0,"(Id="""")",,
3612,3612.0,Blue Sava,-33.31,-66.814,F,V,8.0,"(Id="""")",,
3613,3613.0,Blueys,601.61,296.35,G,V,7.0,"(Id="""")",,
3614,3614.0,Boara,-310.769,481.44,K,V,9.0,"(Id="""")",,
3615,3615.0,Bodnath,157.53999299999998,-259.22000099999997,G,V,0.0,"(Id=""MWFactionAsset:DavionBorder"")",None,None
3616,3616.0,Boeotia,160.821,-136.233,K,V,1.0,"(Id="""")",,
3617,3617.0,Bogerth,67.938,-256.43,F,V,2.0,"(Id="""")",,
3618,3618.0,Bogrib,-139.179001,-305.87298599999997,G,V,1.0,"(Id=""MWFactionAsset:FWLInterior"")",None,None
3619,3619.0,Bonaire,-44.042,-96.41799999999999,K,V,3.0,"(Id="""")",,
3620,3620.0,Borka,-56.598,-325.638,M,V,0.0,"(Id=""MWFactionAsset:DutchyOfAndurien"")",None,None
3621,3621.0,Bossangoa,731.8530000000001,277.423,F,V,6.0,"(Id="""")",,
3622,3622.0,Bothwell,482.57599999999996,23.941,G,V,6.0,"(Id="""")",,
3623,3623.0,Bougie,-505.773,215.463,F,V,1.0,"(Id="""")",,
3624,3624.0,Boulsi,778.1239999999999,189.993,F,V,8.0,"(Id="""")",,
3625,3625.0,Braben's Frontier,580.482,206.47,M,V,8.0,"(Id="""")",,
3626,3626.0,Brabent,174.02900000000002,-192.577,F,V,7.0,"(Id="""")",,
3627,3627.0,Branzoll,207.085,-175.168,F,V,1.0,"(Id="""")",,
3628,3628.0,Braum,103.719,-315.56,K,V,5.0,"(Id="""")",,
3629,3629.0,Braunschweig,-687.5880000000001,850.591,F,V,4.0,"(Id="""")",,
3630,3630.0,Bremen (HL),-792.6519999999999,807.085,G,V,3.0,"(Id="""")",,
3631,3631.0,Bremen (RWR),-472.11300000000006,338.415,K,V,9.0,"(Id="""")",,
3632,3632.0,Brest,30.759001,-303.5,K,V,9.0,"(Id=""MWFactionAsset:SianCommonality"")",None,None
3633,3633.0,Brim,-24.525,1768.565,F,II,9.0,"(Id="""")",,
3634,3634.0,Bringdam,101.458,-409.10699999999997,K,V,5.0,"(Id="""")",,
3635,3635.0,Brinton,134.638,-411.522,G,V,6.0,"(Id="""")",,
3636,3636.0,Brownsville,6.466,-29.788,K,V,3.0,"(Id="""")",,
3637,3637.0,Bruges,-787.0260000000001,886.42,M,V,5.0,"(Id="""")",,
3638,3638.0,Brundams,-1877.4279999999999,-441.99199999999996,K,V,9.0,"(Id="""")",,
3639,3639.0,Burnt Rock,-328.509,191.528,G,V,9.0,"(Id="""")",,
3640,3640.0,Bushmill,3.025,329.358,M,V,0.0,"(Id="""")",,
3641,3641.0,Bye's Ship,-250.981,-493.657,G,V,9.0,"(Id="""")",,
3642,3642.0,Cabanatuan,292.485,448.092,G,V,8.0,"(Id="""")",,
3643,3643.0,Cadela,426.66900000000004,-390.876,K,V,6.0,"(Id="""")",,
3644,3644.0,Caerlaverock,488.17699999999996,43.475,F,V,9.0,"(Id="""")",,
3645,3645.0,Caesaera,233.97799999999998,356.37199999999996,G,V,3.0,"(Id="""")",,
3646,3646.0,Caesar's Crown,-636.13,-196.257,G,V,0.0,"(Id="""")",,
3647,3647.0,Caillinius,-130.967,540.409,F,V,5.0,"(Id="""")",,
3648,3648.0,Calchedon,-366.936,-96.04,F,V,6.0,"(Id="""")",,
3649,3649.0,Caledea,-283.323,215.575,G,V,3.0,"(Id="""")",,
3650,3650.0,Calingasta,670.847,182.793,G,V,6.0,"(Id="""")",,
3651,3651.0,Calvados,-459.055,-6.629,G,V,4.0,"(Id="""")",,
3652,3652.0,Cambridge,-301.0,640.0,F,V,5.0,"(Id="""")",,
3653,3653.0,Caracol,273.349,398.82300000000004,M,V,6.0,"(Id="""")",,
3654,3654.0,Carcassonne,380.381,18.128,K,V,6.0,"(Id="""")",,
3655,3655.0,Carcri,701.7689999999999,-110.366,G,V,5.0,"(Id="""")",,
3656,3656.0,Cardff,-377.87300000000005,-5.997999999999999,G,V,8.0,"(Id="""")",,
3657,3657.0,Caria,157.768,-125.01100000000001,K,V,7.0,"(Id="""")",,
3658,3658.0,Carmelita,749.431,237.95,F,V,9.0,"(Id="""")",,
3659,3659.0,Carnac,233.80700000000002,-24.011,F,V,1.0,"(Id="""")",,
3660,3660.0,Castile,-657.867,1108.36,G,V,2.0,"(Id="""")",,
3661,3661.0,Catroxx,-90.85700000000001,-36.364000000000004,K,V,1.0,"(Id="""")",,
3662,3662.0,Cayuga,-280.178,-513.855,F,V,6.0,"(Id="""")",,
3663,3663.0,Ceará,-221.31099999999998,-322.913,K,V,0.0,"(Id="""")",,
3664,3664.0,Ceiba,720.2,266.605,K,V,1.0,"(Id="""")",,
3665,3665.0,Celebes,118.075,75.829,M,V,7.0,"(Id="""")",,
3666,3666.0,Centavido,257.72399900000005,-368.72699,K,V,0.0,"(Id=""MWFactionAsset:TaurianCorridor"")",None,None
3667,3667.0,Cephei,688.6519999999999,-80.35,K,V,1.0,"(Id="""")",,
3668,3668.0,Ceram,-518.535,171.09400000000002,M,V,0.0,"(Id="""")",,
3669,3669.0,Cerignola,-328.01,-286.324,G,V,8.0,"(Id="""")",,
3670,3670.0,Ceuta,-538.748,199.65400000000002,K,V,7.0,"(Id="""")",,
3671,3671.0,Chaffee (DP),275.835,-1758.0120000000002,F,V,7.0,"(Id="""")",,
3672,3672.0,Chaine Cluster (7),-235.003,568.7959999999999,K,V,5.0,"(Id="""")",,
3673,3673.0,Charleywood,275.718,-21.721999999999998,G,V,5.0,"(Id="""")",,
3674,3674.0,Chaumont,360.584991,17.212999,K,V,2.0,"(Id=""MWFactionAsset:InfernosWake"")",None,None
3675,3675.0,Chaville,17.398,46.931000000000004,M,V,9.0,"(Id="""")",,
3676,3676.0,Chengdu,-29.575,-170.358,G,V,0.0,"(Id="""")",,
3677,3677.0,Chennai,10.046,-374.191,M,V,8.0,"(Id="""")",,
3678,3678.0,Chillon,227.851,-242.96,K,V,4.0,"(Id="""")",,
3679,3679.0,Chimpaw,45.162,154.465,M,V,3.0,"(Id="""")",,
3680,3680.0,Chita,-489.077,290.188,K,V,0.0,"(Id="""")",,
3681,3681.0,Chitwan,18.749000000000002,-172.42,M,V,1.0,"(Id="""")",,
3682,3682.0,Choex,-454.406,-44.648999999999994,F,V,4.0,"(Id="""")",,
3683,3683.0,Chota,186.62400000000002,-21.95,G,V,7.0,"(Id="""")",,
3684,3684.0,Chouli,169.582993,-287.756012,G,V,6.0,"(Id=""MWFactionAsset:DavionBorder"")",None,None
3685,3685.0,Christiania,17.531,366.005,F,V,7.0,"(Id="""")",,
3686,3686.0,Cilvituk,-493.401,225.665,F,V,3.0,"(Id="""")",,
3687,3687.0,Circe,-122.574,1614.8310000000001,G,Ia,2.0,"(Id="""")",,
3688,3688.0,Colleen,-146.566,1837.816,G,V,7.0,"(Id="""")",,
3689,3689.0,Conley's Patch,-220.21099999999998,205.81599999999997,F,V,3.0,"(Id="""")",,
3690,3690.0,Conwy,77.664,-71.325,M,V,7.0,"(Id="""")",,
3691,3691.0,Cooperland,567.72,-266.091,G,V,8.0,"(Id="""")",,
3692,3692.0,Coopertown,-301.66700000000003,-455.14099999999996,G,V,8.0,"(Id="""")",,
3693,3693.0,Corfu,63.565,322.264,G,V,6.0,"(Id="""")",,
3694,3694.0,Cork,525.5840000000001,66.453,F,V,5.0,"(Id="""")",,
3695,3695.0,Coromodir,92.15799999999999,-466.51099999999997,G,V,3.0,"(Id="""")",,
3696,3696.0,Courtney,283.732,4.8469999999999995,G,V,6.0,"(Id="""")",,
3697,3697.0,Coyle,636.799,170.18200000000002,G,V,2.0,"(Id="""")",,
3698,3698.0,Cranston,-211.47,-336.72900000000004,M,V,3.0,"(Id="""")",,
3699,3699.0,Crawford,205.865,-276.17,K,V,1.0,"(Id="""")",,
3700,3700.0,Cree,-189.457,-247.497,F,V,0.0,"(Id="""")",,
3701,3701.0,Cresson,-269.816,-483.923,G,V,0.0,"(Id="""")",,
3702,3702.0,Crichton,589.252,226.77200000000002,M,V,6.0,"(Id="""")",,
3703,3703.0,Cryfder,-153.289,493.88699999999994,F,V,5.0,"(Id="""")",,
3704,3704.0,Culmia,544.081,240.757,M,V,8.0,"(Id="""")",,
3705,3705.0,Custozza,-544.644,355.231,G,V,6.0,"(Id="""")",,
3706,3706.0,Cygnus,-7.084,-500.13599999999997,M,V,5.0,"(Id="""")",,
3707,3707.0,Córdoba,-689.778,1152.488,K,V,3.0,"(Id="""")",,
3708,3708.0,Dagda (Clan),-132.266,1603.856,K,V,4.0,"(Id="""")",,
3709,3709.0,Dagda (LC),-225.94299999999998,101.604,F,V,4.0,"(Id="""")",,
3710,3710.0,Dalian,-57.583999999999996,-267.289,F,V,2.0,"(Id="""")",,
3711,3711.0,Dalmantia,221.365,166.525,M,V,5.0,"(Id="""")",,
3712,3712.0,Dania,943.977,203.80900000000003,K,V,2.0,"(Id="""")",,
3713,3713.0,Danli,667.385,273.411,F,V,0.0,"(Id="""")",,
3714,3714.0,Dansur,-74.922997,-315.105011,G,V,7.0,"(Id=""MWFactionAsset:DutchyOfAndurien"")",None,None
3715,3715.0,Danzig,-642.943,847.98,M,V,0.0,"(Id="""")",,
3716,3716.0,Daol,146.776,-335.259,M,V,4.0,"(Id="""")",,
3717,3717.0,Ddraig,750.8889999999999,151.599,K,V,8.0,"(Id="""")",,
3718,3718.0,Death's Gaze Cluster,487.19699999999995,-1708.993,K,V,6.0,"(Id="""")",,
3719,3719.0,Declan II,362.87600699999996,-20.348,G,V,3.0,"(Id=""MWFactionAsset:InfernosWake"")",None,None
3720,3720.0,Delagoa,-431.528,360.36300000000006,K,V,8.0,"(Id="""")",,
3721,3721.0,Delios,-16.762,1804.9279999999999,G,III,6.0,"(Id="""")",,
3722,3722.0,Derby,-488.478,275.33099999999996,M,V,7.0,"(Id="""")",,
3723,3723.0,Desolate Plains,207.009995,-361.317993,F,V,4.0,"(Id=""MWFactionAsset:TaurianCorridor"")",None,None
3724,3724.0,Devil's Breath,509.764,226.297,G,V,9.0,"(Id="""")",,
3725,3725.0,Deweidewd,-107.279,283.248,K,V,3.0,"(Id="""")",,
3726,3726.0,Dhaulgiri,137.384003,-279.60400400000003,F,V,4.0,"(Id=""MWFactionAsset:DavionBorder"")",None,None
3727,3727.0,Dichell,-267.351,514.625,K,V,3.0,"(Id="""")",,
3728,3728.0,Dili,-55.0,-299.299988,M,V,6.0,"(Id=""MWFactionAsset:DutchyOfAndurien"")",None,None
3729,3729.0,Dirk's Gulf,228.925,-145.657,F,V,2.0,"(Id="""")",,
3730,3730.0,Dirkel,-110.19,522.42,K,V,4.0,"(Id="""")",,
3731,3731.0,Doggerbank,-994.668,-280.913,K,V,5.0,"(Id="""")",,
3732,3732.0,Dol,232.27900000000002,-159.966,M,V,7.0,"(Id="""")",,
3733,3733.0,Domeyko,679.846,229.542,G,V,1.0,"(Id="""")",,
3734,3734.0,Dorian's Tears,-1129.019,411.589,M,V,3.0,"(Id="""")",,
3735,3735.0,Dorpat,-731.932,884.2869999999999,G,V,6.0,"(Id="""")",,
3736,3736.0,Dortmund,-733.2819999999999,782.477,G,V,4.0,"(Id="""")",,
3737,3737.0,Dove,33.666,178.549,G,V,0.0,"(Id="""")",,
3738,3738.0,Dowles,117.001,-207.46200000000002,K,V,8.0,"(Id="""")",,
3739,3739.0,Drachenfeld,1182.589,-105.931,M,V,2.0,"(Id="""")",,
3740,3740.0,Dralkig,516.624,113.395,F,V,7.0,"(Id="""")",,
3741,3741.0,Dreadlord,566.112,151.565,F,V,7.0,"(Id="""")",,
3742,3742.0,Dresden,-202.799,81.307,F,V,5.0,"(Id="""")",,
3743,3743.0,Du Lac,344.556,-162.65,F,V,5.0,"(Id="""")",,
3744,3744.0,Duantia,-339.99699999999996,57.92100000000001,G,V,0.0,"(Id="""")",,
3745,3745.0,Dumassas,428.87199999999996,-321.741,F,V,7.0,"(Id="""")",,
3746,3746.0,Dunkerque,272.432,-196.85,K,V,3.0,"(Id="""")",,
3747,3747.0,Dunklewälderdunklerflüssenschattenwelt (Bob 2822+),440.689,243.842,M,V,2.0,"(Id="""")",,
3748,3748.0,Durabon,-279.793,-441.329,F,V,4.0,"(Id="""")",,
3749,3749.0,Duxford,569.558,12.634,G,V,7.0,"(Id="""")",,
3750,3750.0,Duxfort,203.50900000000001,350.88699999999994,K,V,5.0,"(Id="""")",,
3751,3751.0,Dì-fang,-9.65,-297.47,M,V,9.0,"(Id="""")",,
3752,3752.0,Eagle Rest,-244.105,-549.928,K,V,0.0,"(Id="""")",,
3753,3753.0,Eden,-133.451,1613.747,F,Ib,4.0,"(Id="""")",,
3754,3754.0,Edirne (Brank 3130+),-462.404,290.91700000000003,K,V,2.0,"(Id="""")",,
3755,3755.0,Eigerland,572.236,187.14700000000002,M,V,1.0,"(Id="""")",,
3756,3756.0,Eion,-357.161,-122.853,M,V,0.0,"(Id="""")",,
3757,3757.0,Ejeda,734.3480000000001,140.461,G,V,2.0,"(Id="""")",,
3758,3758.0,El Kerak,279.153,-251.206,K,V,3.0,"(Id="""")",,
3759,3759.0,Elba,-418.221,302.556,M,V,0.0,"(Id="""")",,
3760,3760.0,Elbing (FWL),-65.529,-70.625,G,V,7.0,"(Id="""")",,
3761,3761.0,Elbing (HL),-831.863,819.2239999999999,M,V,2.0,"(Id="""")",,
3762,3762.0,Electra,215.32299999999998,-322.371,F,V,3.0,"(Id="""")",,
3763,3763.0,Elix,45.701,71.01899999999999,F,V,5.0,"(Id="""")",,
3764,3764.0,Emar,325.039,344.714,K,V,9.0,"(Id="""")",,
3765,3765.0,Enkra,119.287,-410.733,K,V,6.0,"(Id="""")",,
3766,3766.0,Entalun,335.777008,-0.5720000000000001,G,V,0.0,"(Id=""MWFactionAsset:InfernosWake"")",None,None
